BOROUGH,Year,Geo Place Name,Name,Measure,Measure Info,Data_Value,Pollutant_Change,Pollutant_Rate_Change,Stations,Total_Level2,Total_DCFC,Public_Pct,Avg_Level2_Per_Station,Avg_DCFC_Per_Station,EV_Growth_Rate,EV_Station_Density,Chargers_Per_Station,Level2_to_DCFC_Ratio,Time_Since_EV_Adoption
STATEN ISLAND,2014,South Beach - Tottenville,Nitrogen dioxide (NO2),Mean,ppb,18.3,5.800000000000001,0.4640000000000001,1,1,0,0,1,NA,NA,0.017241379310344827,1,NA,0
MANHATTAN,2014,Chelsea - Clinton,Nitrogen dioxide (NO2),Mean,ppb,32.1,5.100000000000001,0.18888888888888894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,East Harlem,Nitrogen dioxide (NO2),Mean,ppb,19.2,-12.900000000000002,-0.4018691588785047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Long Island City - Astoria,Nitrogen dioxide (NO2),Mean,ppb,26.2,2.099999999999998,0.08713692946058083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BROOKLYN,2014,Williamsburg - Bushwick,Nitrogen dioxide (NO2),Mean,ppb,26.6,0.8000000000000007,0.031007751937984523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Southeast Queens,Nitrogen dioxide (NO2),Mean,ppb,12.1,-14.1,-0.5381679389312977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Queens,Nitrogen dioxide (NO2),Mean,ppb,23.9,11.799999999999999,0.9752066115702479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,Morrisania and Crotona (CD3),Ozone (O3),Mean,ppb,30.3,-1.1999999999999993,-0.03809523809523807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BROOKLYN,2014,Bedford Stuyvesant (CD3),Ozone (O3),Mean,ppb,29.9,-2.3999999999999986,-0.07430340557275537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BROOKLYN,2014,Brooklyn,Ozone (O3),Mean,ppb,31.3,1.4000000000000021,0.04682274247491646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),Mean,ppb,21.2,-4.800000000000001,-0.18461538461538465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Long Island City - Astoria,Fine particles (PM 2.5),Mean,mcg/m3,10.4,2.3000000000000007,0.2839506172839507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Jamaica and Hollis (CD12),Fine particles (PM 2.5),Mean,mcg/m3,8.6,-1.8000000000000007,-0.17307692307692313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Manhattan,Fine particles (PM 2.5),Mean,mcg/m3,10.9,0.5999999999999996,0.05825242718446598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,West Queens,Nitrogen dioxide (NO2),Mean,ppb,16.6,-7.299999999999997,-0.30543933054393296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,Fordham and University Heights (CD5),Fine particles (PM 2.5),Mean,mcg/m3,10.9,0.5,0.04807692307692307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Queens,Fine particles (PM 2.5),Mean,mcg/m3,8.9,0.3000000000000007,0.03488372093023264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,Morrisania and Crotona (CD3),Fine particles (PM 2.5),Mean,mcg/m3,8.9,-2,-0.18348623853211007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Southwest Queens,Fine particles (PM 2.5),Mean,mcg/m3,8.1,-0.8000000000000007,-0.08988764044943828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BROOKLYN,2014,Bedford Stuyvesant (CD3),Nitrogen dioxide (NO2),Mean,ppb,17.1,-9.5,-0.35714285714285715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,Fordham - Bronx Pk,Fine particles (PM 2.5),Mean,mcg/m3,10.2,1.299999999999999,0.14606741573033696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Flushing and Whitestone (CD7),Nitrogen dioxide (NO2),Mean,ppb,24,7.399999999999999,0.44578313253012036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,South Bronx,Fine particles (PM 2.5),Mean,mcg/m3,10.6,0.40000000000000036,0.03921568627450984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Jamaica,Fine particles (PM 2.5),Mean,mcg/m3,8.6,0.5,0.0617283950617284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Gramercy Park - Murray Hill,Nitrogen dioxide (NO2),Mean,ppb,31.6,12.400000000000002,0.6458333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,Bronx,Nitrogen dioxide (NO2),Mean,ppb,15.8,-5.399999999999999,-0.2547169811320754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,East Harlem,Fine particles (PM 2.5),Mean,mcg/m3,10.3,-0.5999999999999996,-0.055045871559632996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BROOKLYN,2014,Bedford Stuyvesant - Crown Heights,Fine particles (PM 2.5),Mean,mcg/m3,9.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,Kingsbridge - Riverdale,Fine particles (PM 2.5),Mean,mcg/m3,8.7,-1.9000000000000004,-0.17924528301886797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Gramercy Park - Murray Hill,Nitrogen dioxide (NO2),Mean,ppb,33.9,2.299999999999997,0.07278481012658218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,Fordham - Bronx Pk,Nitrogen dioxide (NO2),Mean,ppb,23.3,7.5,0.47468354430379744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Flushing - Clearview,Fine particles (PM 2.5),Mean,mcg/m3,8.2,-0.40000000000000036,-0.046511627906976785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Queens Village (CD13),Fine particles (PM 2.5),Mean,mcg/m3,7.7,-0.4999999999999991,-0.060975609756097456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),Mean,ppb,13.6,-9.700000000000001,-0.4163090128755365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Southeast Queens,Ozone (O3),Mean,ppb,33.6,1.6000000000000014,0.050000000000000044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BROOKLYN,2014,Williamsburg - Bushwick,Fine particles (PM 2.5),Mean,mcg/m3,9.6,0.5,0.054945054945054944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BROOKLYN,2014,Williamsburg - Bushwick,Ozone (O3),Mean,ppb,30.4,-0.9000000000000021,-0.02875399361022371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,Morris Park and Bronxdale (CD11),Fine particles (PM 2.5),Mean,mcg/m3,8.5,-0.1999999999999993,-0.022988505747126357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,East Harlem (CD11),Fine particles (PM 2.5),Mean,mcg/m3,9.3,-1,-0.0970873786407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Southwest Queens,Ozone (O3),Mean,ppb,32.5,-1.1000000000000014,-0.03273809523809528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
STATEN ISLAND,2014,Stapleton - St. George,Fine particles (PM 2.5),Mean,mcg/m3,7.9,-0.29999999999999893,-0.03658536585365841,1,1,0,0,1,NA,NA,0.017241379310344827,1,NA,0
BROOKLYN,2014,Bedford Stuyvesant - Crown Heights,Ozone (O3),Mean,ppb,30.3,-0.09999999999999787,-0.0032894736842104563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,East Harlem,Ozone (O3),Mean,ppb,28.9,-0.10000000000000142,-0.0034482758620690145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,South Bronx,Fine particles (PM 2.5),Mean,mcg/m3,9.3,0.8000000000000007,0.09411764705882361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Jamaica,Ozone (O3),Mean,ppb,32.6,0.10000000000000142,0.0030769230769231207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Long Island City - Astoria,Ozone (O3),Mean,ppb,30.7,-1.9000000000000021,-0.05828220858895712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Central Harlem (CD10),Nitrogen dioxide (NO2),Mean,ppb,19.7,-14.2,-0.41887905604719766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Southeast Queens,Fine particles (PM 2.5),Mean,mcg/m3,7.7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
STATEN ISLAND,2014,Staten Island,Fine particles (PM 2.5),Mean,mcg/m3,7.9,0,0,1,1,0,0,1,NA,NA,0.017241379310344827,1,NA,0
BRONX,2014,Morris Park and Bronxdale (CD11),Nitrogen dioxide (NO2),Mean,ppb,15.4,1.8000000000000007,0.13235294117647065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,Kingsbridge - Riverdale,Fine particles (PM 2.5),Mean,mcg/m3,10.2,0.8999999999999986,0.09677419354838694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Flushing - Clearview,Nitrogen dioxide (NO2),Mean,ppb,14.6,-9.4,-0.39166666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
STATEN ISLAND,2014,Tottenville and Great Kills (CD3),Fine particles (PM 2.5),Mean,mcg/m3,7.6,-0.3000000000000007,-0.03797468354430389,1,1,0,0,1,NA,NA,0.017241379310344827,1,NA,0
BROOKLYN,2014,Bushwick (CD4),Fine particles (PM 2.5),Mean,mcg/m3,9,-0.5999999999999996,-0.062499999999999965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,West Queens,Fine particles (PM 2.5),Mean,mcg/m3,9.1,1.3999999999999995,0.18181818181818174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Queens,Fine particles (PM 2.5),Mean,mcg/m3,8.2,-0.9000000000000004,-0.09890109890109894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BROOKLYN,2014,Bedford Stuyvesant - Crown Heights,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,Fordham - Bronx Pk,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,1.6,0.10000000000000009,0.06666666666666672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Lower Manhattan,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,1.5,-0.19999999999999996,-0.11764705882352938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,High Bridge - Morrisania,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,1.7,0.09999999999999987,0.06249999999999992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Clinton and Chelsea (CD4),Fine particles (PM 2.5),Mean,mcg/m3,11.1,1.799999999999999,0.19354838709677408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BROOKLYN,2014,East New York,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,1.5,-0.10000000000000009,-0.06250000000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
STATEN ISLAND,2014,South Beach - Tottenville,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,1.3,NA,NA,1,1,0,0,1,NA,NA,0.017241379310344827,1,NA,0
STATEN ISLAND,2014,Staten Island,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,1.3,0,0,1,1,0,0,1,NA,NA,0.017241379310344827,1,NA,0
BRONX,2014,Kingsbridge - Riverdale,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,1.5,-0.19999999999999996,-0.11764705882352938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Lower Manhattan,Fine particles (PM 2.5),Mean,mcg/m3,10.9,-0.1999999999999993,-0.018018018018017955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Manhattan,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,1.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
STATEN ISLAND,2014,Tottenville and Great Kills (CD3),Nitrogen dioxide (NO2),Mean,ppb,7.3,-11,-0.6010928961748634,1,1,0,0,1,NA,NA,0.017241379310344827,1,NA,0
BRONX,2014,Morrisania and Crotona (CD3),Nitrogen dioxide (NO2),Mean,ppb,17.3,1.9000000000000004,0.12337662337662339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BROOKLYN,2014,Bedford Stuyvesant - Crown Heights,Nitrogen dioxide (NO2),Mean,ppb,26.4,9.299999999999997,0.5438596491228068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Southwest Queens,Nitrogen dioxide (NO2),Mean,ppb,13.6,-1,-0.0684931506849315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,Northeast Bronx,Ozone (O3),Mean,ppb,31.5,1.1999999999999993,0.03960396039603958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Central Harlem - Morningside Heights,Ozone (O3),Mean,ppb,28.6,-0.29999999999999716,-0.010380622837370145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,Fordham and University Heights (CD5),Nitrogen dioxide (NO2),Mean,ppb,26.2,8.899999999999999,0.514450867052023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,East Harlem (CD11),Nitrogen dioxide (NO2),Mean,ppb,19.1,-0.5999999999999979,-0.030456852791878066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),Mean,ppb,21.2,-5,-0.19083969465648856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Central Harlem (CD10),Nitrogen dioxide (NO2),Mean,ppb,26.8,7.699999999999999,0.40314136125654443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
STATEN ISLAND,2014,South Beach - Tottenville,Fine particles (PM 2.5),Mean,mcg/m3,8.1,0.5,0.06578947368421052,1,1,0,0,1,NA,NA,0.017241379310344827,1,NA,0
QUEENS,2014,Long Island City - Astoria,Fine particles (PM 2.5),Mean,mcg/m3,10.4,2.200000000000001,0.2682926829268294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Long Island City - Astoria,Nitrogen dioxide (NO2),Mean,ppb,26.2,12.6,0.9264705882352942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Queens Village (CD13),Nitrogen dioxide (NO2),Mean,ppb,12.1,-14.1,-0.5381679389312977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,South Bronx,Nitrogen dioxide (NO2),Mean,ppb,17.4,-3.8000000000000007,-0.17924528301886797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,Kingsbridge - Riverdale,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BROOKLYN,2014,Bedford Stuyvesant - Crown Heights,Fine particles (PM 2.5),Mean,mcg/m3,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
STATEN ISLAND,2014,South Beach - Tottenville,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,0.6,NA,NA,1,1,0,0,1,NA,NA,0.017241379310344827,1,NA,0
BROOKLYN,2014,Williamsburg - Bushwick,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
STATEN ISLAND,2014,South Beach - Tottenville,Fine particles (PM 2.5),Mean,mcg/m3,7.6,-0.5,-0.0617283950617284,1,1,0,0,1,NA,NA,0.017241379310344827,1,NA,0
BROOKLYN,2014,East New York,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,0.9,-0.09999999999999998,-0.09999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,High Bridge - Morrisania,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,1.1,0.20000000000000007,0.2222222222222223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Lower Manhattan,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Southeast Queens,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Gramercy Park - Murray Hill,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,1.7,0.19999999999999996,0.1333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,Bronx,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,1.6,0.10000000000000009,0.06666666666666672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Southwest Queens,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,1.3,-0.09999999999999987,-0.07142857142857134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BROOKLYN,2014,Bushwick (CD4),Nitrogen dioxide (NO2),Mean,ppb,15.9,-10.499999999999998,-0.3977272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Central Harlem - Morningside Heights,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,1,0.09999999999999998,0.11111111111111108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,Northeast Bronx,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,0.9,-0.20000000000000007,-0.18181818181818185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Chelsea - Clinton,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,1.1,0.10000000000000009,0.10000000000000009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Upper East Side-Gramercy,Fine particles (PM 2.5),Mean,mcg/m3,11.8,0.9000000000000004,0.08256880733944957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Chelsea-Village,Fine particles (PM 2.5),Mean,mcg/m3,11.7,-0.10000000000000142,-0.00847457627118656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Lower Manhattan,Ozone (O3),Mean,ppb,26,-2.6000000000000014,-0.09090909090909095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Long Island City and Astoria (CD1),Ozone (O3),Mean,ppb,31.1,0.40000000000000213,0.013029315960912122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,West Queens,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,1.1,0.30000000000000004,0.37500000000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
STATEN ISLAND,2014,Stapleton - St. George,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,0.7,0.09999999999999998,0.16666666666666663,1,1,0,0,1,NA,NA,0.017241379310344827,1,NA,0
QUEENS,2014,West Queens,Ozone (O3),Mean,ppb,30.9,-0.20000000000000284,-0.006430868167202663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
STATEN ISLAND,2014,Stapleton - St. George,Ozone (O3),Mean,ppb,31.1,0.8000000000000007,0.026402640264026424,1,1,0,0,1,NA,NA,0.017241379310344827,1,NA,0
BRONX,2014,Morris Park and Bronxdale (CD11),Ozone (O3),Mean,ppb,31.4,-0.10000000000000142,-0.0031746031746032197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Jamaica,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,1.4,0.09999999999999987,0.07692307692307682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BROOKLYN,2014,Brooklyn,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,1.6,0.10000000000000009,0.06666666666666672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Chelsea-Village,Nitrogen dioxide (NO2),Mean,ppb,31.5,4.699999999999999,0.1753731343283582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Upper East Side-Gramercy,Nitrogen dioxide (NO2),Mean,ppb,31.4,-0.10000000000000142,-0.0031746031746032197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,East Harlem,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,1,-0.10000000000000009,-0.09090909090909098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BROOKLYN,2014,Bedford Stuyvesant - Crown Heights,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,1,0.09999999999999998,0.11111111111111108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Flushing - Clearview,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,0.9,-0.20000000000000007,-0.18181818181818185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Clinton and Chelsea (CD4),Nitrogen dioxide (NO2),Mean,ppb,25.4,-6,-0.1910828025477707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BROOKLYN,2014,East New York,Nitrogen dioxide (NO2),Mean,ppb,14.2,-1.700000000000001,-0.10691823899371075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
STATEN ISLAND,2014,Staten Island,Ozone (O3),Mean,ppb,31.4,0.29999999999999716,0.009646302250803767,1,1,0,0,1,NA,NA,0.017241379310344827,1,NA,0
BROOKLYN,2014,East New York,Ozone (O3),Mean,ppb,32,1.6999999999999993,0.056105610561056084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BROOKLYN,2014,Bedford Stuyvesant - Crown Heights,Nitrogen dioxide (NO2),Mean,ppb,16.5,2.3000000000000007,0.16197183098591555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Flushing - Clearview,Ozone (O3),Mean,ppb,32,1.1000000000000014,0.03559870550161817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Clinton and Chelsea (CD4),Ozone (O3),Mean,ppb,26.1,0.10000000000000142,0.003846153846153901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Central Harlem - Morningside Heights,Nitrogen dioxide (NO2),Mean,ppb,19.5,-5.899999999999999,-0.23228346456692908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Jamaica,Nitrogen dioxide (NO2),Mean,ppb,23.9,11.799999999999999,0.9752066115702479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,High Bridge - Morrisania,Fine particles (PM 2.5),Mean,mcg/m3,9.3,-0.8999999999999986,-0.08823529411764693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Long Island City - Astoria,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,1.1,0.20000000000000007,0.2222222222222223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Jamaica and Hollis (CD12),Ozone (O3),Mean,ppb,32.8,0.7999999999999972,0.02499999999999991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Central Harlem - Morningside Heights,Ozone (O3),Mean,ppb,28.6,2.5,0.09578544061302681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Queens Village (CD13),Ozone (O3),Mean,ppb,33.7,0.9000000000000057,0.02743902439024408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Central Harlem (CD10),Ozone (O3),Mean,ppb,28.7,0.09999999999999787,0.003496503496503422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BROOKLYN,2014,East New York,Nitrogen dioxide (NO2),Mean,ppb,14.2,-2.3000000000000007,-0.13939393939393943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Upper East Side-Gramercy,Nitrogen dioxide (NO2),Mean,ppb,27.3,7.800000000000001,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Long Island City and Astoria (CD1),Fine particles (PM 2.5),Mean,mcg/m3,9.7,-0.7000000000000011,-0.0673076923076924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BROOKLYN,2014,Williamsburg - Bushwick,Nitrogen dioxide (NO2),Mean,ppb,17,2.8000000000000007,0.19718309859154937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Jamaica,Fine particles (PM 2.5),Mean,mcg/m3,8.6,-1.0999999999999996,-0.11340206185567007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Southwest Queens,Fine particles (PM 2.5),Mean,mcg/m3,8.5,-0.09999999999999964,-0.011627906976744146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,Morrisania and Crotona (CD3),Fine particles (PM 2.5),Mean,mcg/m3,10.3,1,0.1075268817204301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Southeast Queens,Ozone (O3),Mean,ppb,33.6,-0.10000000000000142,-0.0029673590504451456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BRONX,2014,Northeast Bronx,Fine particles (PM 2.5),Mean,mcg/m3,8.7,-1.6000000000000014,-0.15533980582524284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,West Queens,Nitrogen dioxide (NO2),Mean,ppb,16.6,-7.299999999999997,-0.30543933054393296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
QUEENS,2014,Queens,Ozone (O3),Mean,ppb,32.4,-1.2000000000000028,-0.035714285714285796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MANHATTAN,2014,Upper East Side-Gramercy,Fine particles (PM 2.5),Mean,mcg/m3,11.4,-0.29999999999999893,-0.02564102564102555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
